고객번호,성별,연령대,투자성향,자산구간,주거래상품군,라이프스타일,서비스등급,총투자기간,주거래업종구분
9340c542ed7150fb304cfab8b4bea8875194013ca6574c5c7f4119ae179e8f5b,2,7,4,4,2,8,3,4,9
63895c3cea0bc2f85ad0ffde91b6f627340573a9060dc26d1a6887377b1f6314,1,5,99,1,2,5,5,3,16
630373e35f337701a1cdf16c0f7be0761bb3b5a2ec7b455c7c4d36fe43f9a22e,1,3,3,2,2,3,5,3,16
c4d2eeb998ccbaeaf85ee9c66747cbf2e0f2f2e0cafb563ceccc820a57deebfc,2,3,2,4,2,4,4,3,5
c17a5ca7ee4eae47f0fc4ec818af9a96d41e4660ee4652652353e483ba93f2cf,1,5,99,6,2,5,2,3,8
3cccd9cf5d4e80f17b62d8ee36905170433a27496753a93d93d002e3edecd899,2,8,3,2,2,5,5,3,9
7d25cc2b655fb3937691e6fc7c851ab0f6625a01ebbda41f8d8a21043626828f,1,3,4,5,2,3,3,3,13
d4440ac6073338ae6a58943ffa2dc7429f5fae73832cd8e9f0eacc7ab60c4b00,1,7,2,4,2,5,5,2,10
216fa0c98973956d4be04fcac72e396d1b4ab6927a52fbcc0e756ea77206298b,1,3,99,1,2,3,9,3,7
48ed9eb3387f6fc68b938fd7b3b59575c44059b82c92bbaf4a44c29d487518ea,1,5,5,3,2,5,4,3,12
80cd957bd9ff3cb40447598cc556df69c9b9555081b5686501083f782de36417,1,4,99,2,2,3,5,3,16
faffabe185ee4ef03da3cf5046c0a59811a1807f3bc6ca090341e44ab364680a,1,1,1,1,2,2,9,1,13
cb71572fd9becef5a86e0288b311b03e84fdd65ac0ec1c1847523b998d8d49f4,2,4,4,2,2,4,4,3,14
2d596efce929ba21ada3c2a1b5ae0b80031a5943ee29f9356e6e0fcd072d9e9c,2,6,2,3,2,5,5,3,10
6f778dcb25e063cebd1544fb205df9683423d161f91315c8007fdad09cbe6cb3,1,6,4,2,2,5,5,3,14
87e6eeea65c9dc179c7fd5bb11a18b4564ff241771f4c8c44e2b66e02b865e3e,2,7,99,1,2,6,9,3,16
9739f9091533ffbc639b37c7522bdd6f0470bc84d73b201d711f36af615fdd12,1,6,99,4,2,5,4,3,10
385cb1b94f2f48219bcf654ad8378d0331e3d39b386cabe3af61fc62fe03ee4e,1,3,99,1,2,3,9,3,16
3c823fb2cb1b79627a79c8bf7085351f9d73c1cd0a235e17d985bb411334acda,1,5,4,4,2,5,4,4,9
52fa9de34aaff9ff74bd28b399407101cd007e2618b7cabaeb310f91a6327324,2,7,99,4,2,6,3,3,10
cd71d1ab08f736cec463a383861a832c3295e290314b1e88bb920ed94186ca9c,1,3,4,3,2,3,3,3,13
2751033a893f03082222acbfd47e3bcb370728e1b7b9741a7dc012541d1b07bd,1,8,4,1,2,5,9,2,5
eec8d488ffe7240128683e2281200aea9621d009309d8b5e1d1f13945fcfb7c9,1,7,99,2,2,5,5,3,13
4dc257b7a7bf3fb69501d94f9eb4cdf867ee7d9e2f213a9097c0ebe8d87c259c,1,3,5,2,2,3,4,3,10
a32f9c55abb3a4805a6e4efe0de9d6849e23d1bdbc86f2f0e48cce0ee3cafcac,2,5,5,4,2,5,4,3,9
9ff3b12ee5b6f725493621d6a218a1afc5b3ff5e2e131df4d2e5ef6a307ba69d,2,6,4,3,2,6,4,3,5
26cc26c763c287abe8f42753e81aca78c7a1dee3b30ef19e2425931c84196daf,2,7,2,1,2,5,9,3,10
3e5fe0fffa86aff3be126631518133afee677948a0f7b2ad5432b6fd7dae2726,1,4,5,2,2,3,5,3,10
763935cb7bb7019075c81317f72da7eb2f6b06ca27e4b84c752fb8c728e314d6,1,6,5,6,2,5,1,3,16
932a4aca03ed486b676845275ab06afe66015ed5a563cd6b13939bea82cbdc6e,2,3,99,3,2,4,4,4,16
62166b4787bba67dfff2ea8d000b2043799049b0fc7ff490d58c6a9b0df4c9c6,1,9,2,4,2,9,3,3,10
c3be0a8190256d60de23969694f4b806f69eb9dd62dd7541cc086f96d90402a3,2,8,3,2,2,6,5,3,10
7b20963acc621e87b2cccb0bba91ce4195a79c6c66400e39ede6013d63348378,1,7,5,5,2,7,3,3,9
6002ec140465faf8694c03e70b15a117be1bb36d1e5942a28a9ccf07549d811e,2,4,3,4,2,4,4,5,10
da459b715f99d6fdc7529ea08d8bf61537db5cba67bcc04f50b2b1d337cc8434,2,4,2,2,2,4,5,3,10
bc82ff426aa279637646a38a60206698f6f079a0cdf823b066fd77bbc6023e82,2,8,2,2,2,8,5,3,9
d9532d7c618ff1d4917b3b22425c448bc00b12709b3be92c7b36c548f78bde3e,2,2,99,1,2,2,9,3,10
52b3fcc7d55c8e8333933dd5849eb700799ae64822c9cd4072cc8ba5c74b2a46,1,5,4,5,2,5,3,3,14
7f8297370fbe43e3799bb785a58a1ba2068c4bb851d458a3ee2e1f9bfa50a1c8,2,4,99,2,2,4,5,3,16
9c632e4bd93e77c5ff8bdac64ebd8720cbffbd1ef561d00759c5b5b155fe2759,1,6,5,6,3,5,2,3,14
7865b0bf7021dcdb515eab6d8cff7243254e292ac3363c54af907a93630b92ce,2,3,4,5,2,4,2,3,10
5dcfa7be9d6aba5ba070d2a71773882582e9e132022cd8baec057dd2fd5e283f,1,3,99,4,2,3,4,3,7
8867223d4b163b37ca183b526b2df323fc0676d25dadffb7b40af8ff8b1c6a6e,2,2,99,4,2,2,4,3,16
47783c23bc627fc72a8edd54f05935c883ab582392c82c5fc5a7b2748af2e87e,1,8,4,6,2,7,2,3,16
921a87e48421b473dd32137a5d892d17e4de11c02d3754e31f2be9e8ab2be663,2,6,99,2,2,6,5,3,10
26cf820512f6612dfa435e382caad71343d9edeb9f66f436dea2acaabfe23b65,1,3,3,2,2,3,5,2,16
0efaec05b8ea6be12f107ec299306087c417313e8e320414b299f6d45d700c0b,1,6,99,5,2,5,3,3,5
15319a63963ba0f42657e5a3c7dd60cd1cdd8736418eb3e3fb1f2634b710e8da,2,7,99,1,2,5,9,3,16
78d86437529b4133fdd5b5c65423abcf27483e94bf42d289185e96c87d3ad35a,2,3,99,1,2,4,9,1,16
3b2c69c7d1113564349925476aacd5049e65ff5a1a4c26bbeaa112eb53909e80,1,6,99,1,2,5,9,4,10
54882ab296345042a3b0700bc8d5498d2ed9fb29066d32287c8e8744c500883f,1,5,99,1,2,5,9,3,16
2029bbd80ff98926af4cc93af666263a411c33a5baa191ca9023d8147412a856,2,3,99,1,2,4,9,3,6
2db68dccd77ae327bbd72bd44a6c13b8c8364756871c18d0383d1c7a948e5813,1,5,99,2,2,5,5,3,6
de9247f0dcbc5ec358ee63217a253b6dbcdb68d881e9e098b49d424239eccf30,2,5,99,1,2,8,9,1,16
27a7da94d4359f4faae9f59262d7f791ea746e87dc1dea270f804850bc3242f1,1,3,5,3,2,3,4,3,9
c57455db97863c38b5fd5ae35afbc3a9e884663d8861aca4a6060b93440b0d79,1,4,4,4,2,3,3,3,10
496a4ff97b4dda811d18a9c1a6d44da0b3b39aa437086935c2664f915e73d16c,1,4,99,2,2,3,5,3,13
7779a04f86157887474015254c64551e3cde66b020300c3dcb647aca57efb356,1,6,2,1,2,5,9,3,10
843149ef2b45c67f66472269e4af82e36135ce61a1a2050f3008ecdbadbc07c2,1,4,4,2,2,3,4,3,10
f505107d8179842328570befdfed53fc1643a70f359f63001ea8303c3860391a,1,9,2,1,2,9,9,3,2
ee15e2a666cad6c8f84b7f54fbbe5d06b901cb307205f71b87df8eff376dfb4d,1,7,3,3,2,5,4,3,6
3009b82052cfcab32dedff7bb75781b96e30a017003c5652f484d1b65735f0ef,1,4,4,1,2,3,5,4,13
5244cc5f3e4a030b1e214b366e2a427621735bafd6fb8d64e5e447239256cf58,2,5,4,1,2,8,9,3,8
3fbc0ce080926670b0cc0c998c0f55df924e5f9293b302066108f1b4ca4d9216,2,7,99,2,2,6,5,3,10
2f3a2d6556be2995707d81897e7d0ba89573062fd89422eb406e331d1655bc83,2,6,2,4,2,8,4,4,8
ad785b086dacac36f112b0928942b67e82d0b195ce3c004197b156f08e90b69b,2,8,2,5,2,6,2,3,12
11744dd6355e506d2092831f426a9513079c21267d0eb63f6cde63d785d4415a,2,9,3,1,2,9,4,5,10
f5f29176067019d44ae14af26133f76361e4ee186eb28c3324aea3c4edb29f41,2,6,1,1,2,6,9,3,10
37e6a4058a974c4c21ff0adfe16c64a3fc04d2a81662dc30f0bf5963149d6fb1,1,6,3,1,2,7,5,2,10
f93d7c8b3a7c1eeb351f9aeed8f72d049e09bf4de47d346cdf47336a6dc7a471,2,6,4,1,2,6,9,3,9
8a0c25b539ebafc669cc8bdaa6b28ea1a3f4b63473a449da211086f17f436845,1,3,3,1,2,3,9,3,9
f3390fcaca05fe7f5b355250a0cc039a313aba8b5e32b0db19404946be5b0b9f,2,8,99,2,2,6,5,5,10
1c16e41897d5aaa6d05779bd49b04b33d437e9eb6247def3062f5910932302f5,1,4,5,2,2,3,4,3,6
934a5aee7674aec42bed766ecf14b14a6615a7903af07ab65d96476e45e4aa49,1,2,3,3,2,2,4,3,14
ad02aab78ebe2eeb8d1901f746ad68a049e02be8fa8fa72969424e681f176c7e,1,6,99,1,2,5,9,3,16
42ad5a22711504b356d651002919370304c05ca6a23b10ce14952ada46dc98b0,1,4,4,4,2,3,4,3,2
7df1a82c7b9c907eb1b2e5df3e742a7fc2d3d3159f1f51d4c77c0dbc80cf061f,1,5,3,2,2,5,4,3,5
66b85af3af9c9fb97e9958339971e32559be286270a6d1d46dafa8cb2c75978d,1,3,3,1,2,3,9,3,10
f16d0fa6db061747ec975e7f4ce725efacbbe9010b8e941d0e8de45c680521c1,2,4,2,2,2,4,5,3,14
142d235b9c34ecfe09df46a04a21aaa98c99d756453d781f3e464e6e44c60ba7,2,4,5,5,2,4,3,3,13
1b48815ad15e2c4c0bb6307c1c905b59bcc7282bb3888c613f7550537571f49e,1,3,4,2,2,3,5,3,16
6746a7332af121e2f971360ac6b2936090dd66cd6a4b3b506b38ef4745b53e28,2,3,4,3,2,4,4,3,14
fd23a1ba723991c2b7db51e960c16d461de24f380fefacf1a9cdc42c5b0b36f0,2,5,99,5,2,5,4,3,16
5ec826f7b7178d1b6f2476a532943424b371f693648a05fc6c4aa2c222f234c4,1,6,99,1,2,7,9,3,5
0c18f6c1a33d79eecedd7296cbd61ec8f8405c107e9da896c629e30426cd8591,1,7,4,6,2,7,2,3,5
63a2c7faee6357f0b3552c4f53f8ddfd788882c5dc0b6ca61ac8aefcf15bcc89,2,4,99,2,2,4,5,3,16
02c7dba6fccf22b373a328521ef976038781b20c125641baaf154a1bb4324116,1,3,3,1,2,3,9,2,14
ed5b93927fa0d57dcfd3ef832790d66a6f9e156034713af301245574dc64937a,1,5,5,4,8,7,4,3,10
21e084996d74d225a78f46c7e113e4bee498900c7d985875f7f33864c00ddf4b,1,9,3,4,2,9,4,3,7
728d5a8857996972a96aa1913f4b5678efe112967a98e089529d75845993e461,2,6,2,2,2,5,4,3,8
1edc5d9263f2480bdf07356d1f93ed5f055eb53281c43d8fead2463b56c0653a,1,4,4,1,2,3,9,3,10
ea500536e97f6b8df646930e6ac399768204b88816b31bb707f4fe14114f62c0,2,6,3,1,2,5,9,3,8
0f15010df0dd7a0c5fd69b9eabae800ce761b0cb8988678a357120ea7e74da51,2,6,99,5,2,6,4,3,8
148c71286ceed04fcb6ea18009940c70be2d6b7839bde7a5ec620cf72cded445,1,6,4,1,2,7,5,3,9
20d5f21cbe3d6204aba06985a9e8e543a146184ac6b662cac493b98468b4dc05,1,4,3,5,2,3,3,2,16
278570f2e7f5db967e45611e2dca8d308334b2a26dcc54a17e6b39ba436280c2,1,5,99,4,2,7,4,3,14
767f9f4466f701323d1a2b8b7122edc5282dc5618a227da21cc5cc806661441c,1,4,2,2,2,3,5,3,10
d1865954ea3adff333cef1422f9a29345a7daa7cf88db027bb424f304eea071c,1,7,99,2,2,5,9,3,16
ed2dce02362e1eaf768120f10cb2c955e05a94445b2604b194995e1c2d66bc11,1,5,99,5,2,5,4,5,8
1d4fbd6f20c725c42a5d1db42d69d90d8bbf6762d1d54b9d2498869da0e10361,1,3,3,1,2,3,9,1,9
2f222ffe7e100e9c3350baa360d41e2b0fda365c3b9f35a693cc11d9cda017d9,1,8,4,2,2,5,5,3,9
d8e95ed2116a854b1e2833586c3b39c12b32f6a62d826395fecd71d97d23fa51,1,6,99,4,2,5,4,3,9
cfa848dbfdb83cccb812e1591a3c2718ee5d833cb61986138f29ef57f8a091c3,1,3,3,2,2,3,5,3,9
eb64a693ccc5d6f635b34f3bbbf0fcda3b1f8a37b17240adc57a1817ea37b80d,2,7,4,4,2,5,4,3,16
c72ff2de57ff28bfc32832d2ca251c00e4122a8943261be66c1edf3e1fa07d3b,1,5,3,1,2,7,9,3,9
841ae1ae98fd7025509fd48946c5130e25895b8d4433163109fa0fe4dd300169,2,7,2,1,2,8,9,3,16
ebfa8c1fcc90a80ff4cca5d8a7beb8e2b683e958b06192f2bbb65a666415d443,1,3,5,4,2,3,4,3,9
bd5755305fb96f8f41f7e1c18c0e863391b776f4d2ac3336efbf9da9235bb193,1,7,1,1,2,7,9,3,8
d21b14aba402f6c2b714b8ea4c8c78d798ba4d24fa5e822b23b025e38ec50d56,2,3,99,1,2,4,9,3,16
1abba5d92814f3b5a1a52977bbcf35ea90b64e4bd1dcb2557cbc22568a817f46,2,4,4,1,2,4,9,3,8
825b965caba9142095a6a2a8b9332befd36614054dd6ad4274cbf43876ce8263,1,2,99,4,2,2,4,3,2
dbfd32f4ea3dd638f7e87d351e8c9c9ef855fbd65df691b012d1cb18809f504f,2,3,2,1,2,4,9,3,16
483c589f11fbd29e07b2ab087e546036dbdc5733b69491016062d3064b3d1a9c,1,3,5,6,2,3,1,3,9
deab7ba2ed5aad4eb2a9be6f23225694c6b5c8c10cbe2160dc326f25730e6b84,1,5,4,4,2,5,4,3,9
ef1d68dd4d991f0a35d22677c53ac00d41acdb72c6883346c0ff92a510c1d1ef,2,2,99,2,2,2,5,3,16
32ebc58e3ac44f1c94d2f791948534c9270f5518d9e2dbdbddd451c0a4281bd0,1,5,99,3,2,5,4,3,16
2aa9090dd7aaa81bf3dd73e8ac59df72fc6bd9b55747ea8aa13e8542af95eb7a,1,5,5,2,2,5,4,3,6
4dd51aca5d3fd5e75f6765adcfa0a884288cd44ea583cdff2502050be5c1c002,1,4,99,1,2,3,9,1,16
b284f01b29edaafc4ce34127417771b55d89ed0d2fa474682c3c005d4596ecc1,1,9,99,1,2,9,9,3,10
27d64c51875eeea8d51f2ca2b289a00343211310712917b6bfef5956e7230334,1,9,99,5,2,9,3,3,10
70b3173247c560a5f2ec3e615b60f354b0ae280ae277a5721368b5f49a079900,1,4,4,1,2,3,9,3,13
df0b17d3d4fd3cbb4a175bfd6c96e5fbfa3609d2f3f65354f810fcf8baad89ca,1,4,5,4,2,3,4,3,1
0ae6fe31f83b5d01a8f389ab71a7f6b4f452893062b78bebcd3c4256538ae73a,2,6,99,2,2,5,5,3,16
2dcf5d54e7cc4d661e60688a741272f41f8ab873aca37a3183d7f8b9a2014cdd,2,6,99,2,2,6,9,3,14
8909c7dfe7fdd1c3cc4fbc06b060c4a17f5d10808ae5a23ee2c728198f80d4fb,2,8,99,2,2,8,9,4,7
d77301439aa9209290ac6918100cd5be78bd6ef2b1486815c7124b6c65022ad3,2,3,3,1,3,4,9,3,16
9cc0227f7b83d34b230b77cec4933868727d4fe382e009740e65e25424287406,2,6,4,2,2,5,5,3,14
fc20c1f31c205b3c8b36e2e995e4647b4ade1cd3c20b77449445a80b9b0c6726,1,4,4,3,2,3,4,2,10
66ad10be39e4bc516cd60d6b1dfdb3fafe6c26c693dd2734a7ec35e86ede6821,2,3,3,1,2,4,9,3,14
c32547cd727ddf73d37d41d4a891586a1844f829efcd70f9c13ec55ba763ccab,1,7,99,1,2,7,9,4,10
84e75c7d1bedbb247f6236d3a5178a809e69b118776b29c9641b5801a1d602f9,2,3,99,1,2,4,5,3,5
3a32e59f29b9d7b556c939a7f355a43df1c84f40c24922a3a040efd487e67706,1,7,5,4,2,7,4,3,10
3ee3e79c7d6b8c0349b656e2098d3ebcd46d1c494fb084482ef01921aea8d21f,1,6,4,4,2,5,4,3,8
ae0dbc10323101cfa1d1c34e6690f36603a5a98751b8b8de5387b279aba90e9d,2,2,3,2,2,2,5,3,6
68d2008de9fdf8bc7e8b2b0eb7af3c1e5c9048cb590a59eb08d42eef37c32819,1,6,99,3,2,5,4,3,2
a71736927650c933970c30c9819247cdc096a0e4a903bfab41dd7cc823666d74,2,5,99,2,2,6,4,2,6
b1a68bc6e3ee8926ae449158100ca068348d2cc8695c59a2c04dbca1aa72a7ae,2,8,2,4,2,6,3,3,5
de2c83c65698e8343acd88cbee35e01f7480ef3bec6ee16473e567a07244a654,2,4,4,3,2,4,3,3,14
b75fdf8ba56903189f860223c52a603b4660b1c2cfacc1363981109e71301820,1,6,5,4,2,5,4,3,13
25b0036a0aeb7bd2b12736c99330908a58c98beb1ebb9b904b467d4fdafa8df3,1,6,99,3,2,7,9,1,10
41bd412c14fa3c24412d6183985af8fe65bf066b1a911e74f150ca44ccdb43f7,1,6,99,2,2,7,5,3,3
dd06c5b9b69aa8f0c71398cac73a48f5f2a7e28f964e1d974ac624575a4e43cb,1,4,99,1,2,3,9,2,16
ae7986fb9ed351257c12c44abc3969a16f48eb177035dfd89e95f40205c554e7,1,9,99,2,2,9,5,3,16
52f0c3c8915a723ee06c6b69bdf6de7f288eb3bfb4e002b423ff42a7be89f514,1,8,0,1,2,5,9,3,16
8cfcfd79eb9709abb91621d0f027f23400e19d2440da0041a87fc0b601e6f3d6,1,3,99,4,2,3,4,3,16
493b6d2dec39df01c48d30111b2f7a07dabb57a6ac83cd4cebe4b6e775cd1232,2,3,99,1,2,4,9,1,9
c01d23108e0d5599aaa7ee4499734c8a5cd0b67f1e0826917d2198d1d712c95a,2,3,99,2,2,4,5,3,13
35264b60ac7eecd8e422f87d42f28d8622d2ef87b867ef71e84e86b8cfe68b4c,1,7,99,1,2,7,9,3,10
9fac22dabd784a44eba66b41ab04675084cb8c0d3906f78c57e989c2dfa87329,1,4,2,3,2,3,5,2,16
3993e737e5f4008e40b861eb4a7209efdd312d1b11a470341f747d4a0f38a28e,1,3,4,3,2,3,4,3,16
11a3059fa72b39d78136a12bdebf37ab44f692dbfd11f589287aaa3d364343f7,1,6,99,4,2,7,4,3,16
8a445df16469a9942fd0c334ecbe682a7e4d1c367f66f943a6cc3675179c9445,2,3,99,1,2,4,9,3,16
e3b56e28fa05d18d6e3534a635118cbd711f619e9c0a668524c407eb05dff5a1,1,4,5,5,2,3,4,3,13
257659a4d79a78e449be3e283ef0b8df8f25470be83f690b59f86b68a73dc1f7,1,6,3,2,2,5,5,3,16
f7e53d543117419cd92aaf43b643829caaac81af51014a63c83ae6d9ee5a6f26,2,4,99,2,2,4,5,3,13
6b1683962ce7f25d063bcf9f0b4416f419adf66fab884a8c09200998b9e5727f,2,8,99,5,2,6,4,3,5
7ecc39709ea24a64b576c332011debb4dbf8417f57ffcbacba8b98d2d16b4f82,2,3,4,2,2,4,5,3,16
18328249a7301511d15323e1941ae55049c625427c97eaacab92bcfa32f158f1,1,4,5,5,2,3,3,3,8
d7caa047aa7e735de20802db92eb24b59f11a7a4c20923ba6ec128e8c51a8947,2,7,99,1,2,6,9,2,6
8fc8049cc2207d185edb7d23abffc23c1e0d06b2db13fca99ba64f36bbcf1059,2,6,4,4,2,6,4,3,8
abaed2f2956a3af92e03fb793a7f66cb2ea4134a93274c2168a3ae80e4b9bd25,1,5,4,2,2,5,5,3,6
a86074c43457b4d0a81dfbabc5fc090b8f6052c91d882842bc7f2ed899fa4253,1,5,4,4,2,5,4,3,9
5c21ec646e14df4bf3612a1fd7fe95badd4f6a9bc11ce19bb56f6d52b4631374,2,2,99,2,2,2,9,3,10
63af20256a70532629cdaae199decc6446d44df58908d6cf3027c36d42c42cae,1,6,99,5,2,5,3,3,10
35a894317878c18653470ad839310b6cda03fae10b7cecf2cb277be7358cdfe6,1,6,5,4,2,5,4,3,2
d0f679761dbf6b361aad59a9177ff7039f3eb5c92c7ab1b6bf4b884d20e0f8c4,1,7,99,2,2,5,5,3,8
c1a9d83edb9bf7d6aa1c4ce0bbeb2584894b452dd377055e2b6cb31fd3b8ba55,2,5,3,1,2,8,9,3,9
49933b9d7abe59b8ef8a3202bec6ae1f0396ef734cf75d71f4dde497f1643203,2,5,4,2,2,5,3,3,9
03a41d4486de2dacfb246ad30aaa438ec451c183f3cb17f6056042f94d836c2c,2,2,99,2,2,2,5,2,7
f519cb643a22baae56c4de735d4b04f4ea941e7a82694d99c549c572079a57ed,2,6,99,2,2,6,9,3,9
4350e718864a6e6f1ff1e15c9f84c3598a6d8ea617e124f8e0abd77dcc3e4801,1,9,0,6,2,9,2,3,16
26da8d0f1a34a1f6abfd062b353a90290fc3cfc7120a7517e0537f0a116b0c8b,1,3,5,2,2,3,5,2,16
05d3ab799837a8788cbaf16225e7b4196b3cf9cb17f4cf2a8c259db19b93fbdf,1,5,99,5,2,5,3,3,16
78518fe374e51d25f6da604d3daf8818adedf03080620205905fb9040469d399,1,9,99,3,2,9,5,3,6
9cd6702baa9c8dff0917af255af1c601f3c852044a64138083ded0af61285b2b,2,2,4,4,2,2,4,3,16
0e48b2be5e40b1e03f09bd4dcd427c6b6757d58fb3601f33f04de2f8fc264f90,1,5,4,4,2,5,3,3,5
2f59c983a3b4aad331ce8a718379fb1b4d5eef20b456237b1fd4c7d5af024cd2,1,4,4,5,2,3,1,5,13
3a573eed19879450e0444f8fd0a0296c3d38bc3d0d3c88d7a60b4b628a6fa26f,2,7,5,6,2,6,2,3,10
2623c0163103da6193048f152f16a921e97a4cabf15d7baa17921cd0deac5a4b,2,4,99,1,2,4,9,3,16
d6747f1407539839cd8794cf647cc586ad9e0475fb4a56d9ecb4efe7d6a49796,1,3,3,4,2,3,4,3,10
c0f78250e38250f6aaa9304bfcd8c2d4b827dcfe97b6b783d924716273f454e3,1,4,99,2,2,3,9,3,5
5614a7e5ebc6b975c202a8a8d43096436302a3c35c7f59ea6553addc195c0686,1,6,99,2,2,5,5,3,16
60c6cf06a088b628ab0fbc656e5f5f68935ead2cbd6626d9e151a3e28fb91c1d,1,7,3,2,2,5,5,3,10
33a24c40655b1641965d8c03239f04e56d435aa8b11e7af9c4bce8b4246605da,2,3,3,2,2,4,5,2,10
faa1e3afb8ce07cb990a816e8fc5e9dec06598af4c1bc347bbcdf2f494a1e949,1,6,2,2,2,5,9,2,16
bab9a4e512d262d48100a4720a5620cb393f612caeef19bb601e8d16f5ea4ead,2,3,2,1,2,4,9,3,16
2df5ea544f2e7ac0d13b09153b357c77596a8d27bbad2bdea46b375687c3ac5d,1,5,99,4,2,5,4,3,7
47ea71f352b21896c15ad406947c37df53ccc51a41c0a9eacd7992c10eb748ed,2,7,99,1,2,6,9,3,7
0a4e366f51c294e519f873d41e08cb3920458d2973755dd7f929af476ffed5ac,2,4,2,1,2,4,9,3,6
61e6fbae0bc9cf20038f836e396d9cb1e177abe72debbae2da0d1aad6132962e,1,6,4,1,2,5,9,3,2
a164d77c7d3bf81e3c0c4c6e799490b4f7fd0a1ffbe7f809cc775d5e6968404e,2,7,99,5,2,6,4,3,16
64cff86d6acfffbb0017da6a786509e4fc029c6452fdf4f3828e4bd37c0f787c,1,7,3,6,2,5,2,3,10
87fb3399b75494b38addfd9e44f87b6654647536ae445cc85ed20964aa38920f,2,5,3,2,2,6,5,5,16
e8bc31ca6633f5afc7167b1b3793fc49bca715b70cce41cd3a93fc6295f82f3a,2,2,99,1,2,2,5,3,12
9e2de012c5815ff148e5892587804fa64214af28d02f0c26dbc69a19f6ec8150,2,7,3,5,2,8,3,3,5
e47346c440bdd6c631ad8bbc3549f097f2c751e06d348a6c6eeb495888a6cbf2,1,5,4,3,2,5,4,3,8
732196302bf99899fef2ccd0e680422c5675111c8b5d19a2f618d31eecd2013d,1,7,99,2,2,5,5,3,13
872761e476c161c625cedd0390ea55dd9938e2a7f5c2155799c5fe8e9263d54b,1,6,4,2,2,5,5,3,9
357ae8e933e938591681db4119163b248847a53a579f27a2cb62f2d28450a936,2,6,99,5,2,5,3,3,9
c5df0c9c463033b44457cb89ab48e63518aa25cdf64cf2387953cfa871d87033,1,7,0,5,11,5,3,3,16
90ddc7d60c5f0973fa3471a3c30b0c70dc2d993c890798af088ad59ec4bda063,1,3,3,3,2,3,5,3,5
b93818dd3687b4eeb60b8fbceb8af8c19e7704fc325b29ae5cb79d42746d6f20,2,3,4,1,2,4,9,2,16
abcf8c096225ead59a1045798e44977f9d366081162eb5c6a867ca68e3e842f4,1,6,5,4,2,7,4,3,8
cba5426f2c63662e000f4d9b0365a0ea0e28e446a04f968ffa54055ed195f2c5,1,8,3,5,2,5,3,3,10
4da459aae28acfe5127e8561a35f7efe6472a3be2882d74535d6e7176b728161,1,9,0,3,2,9,4,3,2
1c8e1a922a066602db925c0e5c082c849594dd2cd1fb7514fcafb0148508a068,2,6,99,1,2,6,9,3,13
2010c5844d2a4805370536ad9354792b1012e5bce7a5482410dc751e30ff916b,1,6,99,1,2,5,9,3,16
51fd52de3d1d9fdde5f32cc8052f1f6a27f726d9e06e9ad475691b91109f62cc,2,4,5,1,2,4,9,3,8
0fb9dc6c1f95694d9cc47f771272f3f1ce456e0814aa42bf673e7743e92a7373,1,2,4,1,2,2,9,3,2
341e6c6bb946d80b71dbd5825126cfd587bb48ad88b3485bdc5e6d2931484e8a,2,6,4,4,2,5,4,3,10
191ff1e4775e24740a7389ddb012eb70e809710be49d3cb16860d35397740cc6,2,3,4,1,2,4,9,3,9
c67021e7731b500646d800936b5c02cf89769a62d50ca1f06a8093253bc615d2,1,4,3,1,2,3,9,3,10
2efa109e37021591c3bf6b7bf4682e1c44345acad7b7aef3279ccd50bc32ef28,2,5,99,1,2,5,9,1,9
aff95c4df2c661b6e719c698281f374c9689b92c5223943567b0683b822b93c6,1,6,4,5,2,5,3,6,16
e9943d88f1579d25519c6a33fb877f085c26238e2d73170107237d7d4e08de9a,1,5,0,5,2,7,4,3,12
a74ffbf1f702c6bffe7a31ed7a6d21cb4ae02f07f1b284367cde908d1fe223e2,2,3,99,5,2,4,3,3,8
f8fb3efd44de6930fe13c725f9a1d75bc104368cd3023f0578327951d246f6d5,1,5,99,3,2,5,4,3,9
c7ea460c29eca4a8d4e6eed393b350a41afc4662fda2852553a82b7db90e6d19,1,4,2,2,2,3,5,3,8
011b8c92acca9047fe425c0bd2b8de4e1cc1e78e339944234e84752265e35ec8,1,7,4,5,2,5,2,3,9
faa4aa741be60a05baf241ca162bd6bd9d4444b1930759c4a66bc955f289a27f,1,4,3,4,2,3,4,3,6
0597ee391f656de7b610dc413d88c8d79a05e5355ee0bba66b1b99c14b5fb2c4,1,7,5,6,2,7,2,3,13
a19ee4d190f0927f6ecd4e242fd22480a25403089f3aed08bdbe7d84922868a9,1,6,5,2,2,5,4,3,10
7d404b2c9121487996e6a867ffcba853b1f269d7b50e62b5aa0b46d9711b5d98,2,9,99,2,2,9,5,3,2
5d1501a07bcd973879f1216811537a33d0a42da8af040de32eefdb180d80efbd,1,3,5,1,3,3,9,3,2
1c690679f441c5faf3d65be7f84236c3ba9040838277ff411f1f923645067020,1,4,5,3,2,3,4,3,16
8f07bfff73098c56af582f5ba242c26eadcc248a17ce1c21b5d2773342a2e58d,1,2,2,1,2,2,5,3,6
5a69f547dc8dad15553f6f4250382c4d40004af05ca2a5ff6467eb26db44405b,1,2,99,2,2,2,5,2,7
28a738f41542d2c2c0d522cc8fe31ebaa5854b86a844e8e5b23ac6e6007ca048,1,4,99,4,2,3,4,3,9
