title,score,review
덫: 치명적인 유혹,1,이게 무슨 평점이 8점이얔ㅋㅋㅋ 영화를 평가 안하고 여주 몸매만 평가했넼ㅋㅋㅋ
날씨의 아이,10,
베놈 2: 렛 데어 비 카니지,2,노잼임..기대보다 별로였고 전개에 개연성이 덜함
진짜로 일어날지도 몰라 기적,9,왜 보다가 자꾸 울컥 울컥하는 걸까..
인질,8,"황정민만 연기한 영화. 하,,, 보는내내 악당의 연기력이 거슬림. 애~매한 외모와 눈빛"
공공의 적,10,이 시절만의 느낌이 제대로 나오는 영화.전혀 안유치하다. 그때만의 느낌을 느낄 수 있어서 좋다. 배우들 연기는 말 할 것도 없이 좋다.
리틀 포레스트,10,계절마다 꺼내보게 되는 영화
튜더스 1 : 왕의 여자들,8,왕과비 같은 드라마
베놈 2: 렛 데어 비 카니지,10,난 재밌음 cg 개쩌네ㅋㅋㅋ
베놈 2: 렛 데어 비 카니지,10,예상 가능한 스토리지만 꿀잼ㅋㅋㅋ일단 기생수 마냥 주인공과 합체되는 괴물. 그리고 드문드문 보여지는 베놈의 귀여움ㅋㅋㅋ 돈 안아까운 영화 잼써잼써
베놈 2: 렛 데어 비 카니지,10,이거 재미없다고 하면 얼마나 재미있어야 하는애들임?;;; 개인적으로 오히려 베놈 캐붕이아니라 안티히어로지만 익살스러운 베놈을 강조해서 좋았음 ㅇㅇ 근데 그 카니지 여친은 좀 뜬금없었음 그런부분만 아쉽고 나머지 ost나 디테일한 부분들 좋았음
모가디슈,10,정말 최고!!! 마지막에 먹먹한마음까지!!!쥐어짜지 않아도 와닿는 마음!!좋은배우들과 좋은연출이 만나면 이렇게 된다!한국영화 정말 발전한듯!!
바닐라 스카이,10,
콜,2,박신혜한테 공감이 전혀 안됨....보다가 속터지는 줄....그냥 울부짖기만 하면 끝나는게 영화는 아닌데..스토리 너무 실망스러움
파이프라인,6,전개가 조금 엉성하지만 킬링타임용으로 나쁘지 않습니다.
타오르는 여인의 초상,10,뒤돌아봐요.. 그 대사가 도저히 잊어지지가 않네요.. 바로 비발디 사계까지... 두 번 울립니당 꼭보세여
크루엘라,9,완전 좋은 영화였어요~~^^
타다: 대한민국 스타트업의 초상,1,야 타다 말고 뭐해
말모이,10,
엽문4: 더 파이널,6,Btv로 보느데 중국인을 왜 중국인이라 말을못하니 ㅡㅡ  통역   미국인들이 계속 차이니즈라고 하는데 해석은 동양인 ㅋㅋ
베놈 2: 렛 데어 비 카니지,2,개인적으로 맞지 않는지 액션신에도 잠이 쏟아지네요.
베놈 2: 렛 데어 비 카니지,6,기대를 너무 많이하고 봤나 베놈1이 더 재밌었네요 베놈2는 초반에 그냥 지루하고 중반부터 전투씬나오는데 전투씬도 그렇게 재밌지않네요 뭔가 아쉽습니다.... 1만3천원이나 주고 봤는데 돈이좀 아깝네요
위대한 쇼맨,8,다시봐도 미쳤다 이건 한 달에 몇번을 봐도 다른감동
너의 결혼식,6,유치한거몇개감점합니다
007 노 타임 투 다이,10,시간도 잘가고 재밋게 잘봤습니다!!
로맨틱 홀리데이,10,아만다가 확신에 찬 발걸음으로 달려갈때 저까지 가슴이 벅차오르는 느낌이네요 매년 크리스마스때마다 봐줘야하는 영화
007 노 타임 투 다이,8,재밌었ㅇ으
신의 한 수,10,또 봐도 재밋네요 ㅋ 나중에 또 봐도 재밋게쭈?
모가디슈,10,크~ 간만에 정말 제대로된 영화봤어요. 김윤석과 허준호 이둘의 눈빛은 말을 안해도 마음이 읽히는 명품연기네요. 몰입감 좋으니 꼭 보세요
야쿠자와 가족,10,야쿠자 영화중엔 최고인듯연기 지림 ㅠㅠ
다운사이징,1,지금 넷플로 보는중. 심야 시간에 보기 너무 좋음. 불면증 있는 사람 추천. 처음 20분정만 흥미롭고 나머지는 자다 깨고 해서 기억없음. 쓸데없이 긴 영화
프리 가이,7,생각보다 별로였어요.. 보면서 잤다는..
품행 제로,7,귀엽다. 말죽거리잔혹사의 라이트 버전쯤?
싱크홀,7,"말이 안되긴 하지만, 킬링타임용으로는 괜찮다고 생각합니다."
샹치와 텐 링즈의 전설,7,생각보다 재밌게 보았습니다~^^
베놈 2: 렛 데어 비 카니지,4,어후 시끄럽기만하고 아주 정신병자 연기만 보고나온 느낌..  액션은 개코딱지만큼 나오고 스토리도 그지같다
19곰 테드,9,
기적,8,너무 감동이었습니다.혼자 많이 울면서 보았네요..
보이스,7,너무 뻔한 전개였지만 그래도 꼭 다뤄야할 중요한 내용이기에 많이 공감이 되었던 영화
그레이의 50가지 그림자,1,
베놈 2: 렛 데어 비 카니지,1,14년동안 기다린 카니지를 1회용으로 쓰다니 3에 나오겠지 했는데 죽여버려서 당황스럽네
기적,10,리뷰작성은 잘 안하는데 이영화는 진짜 너무너무 좋은 영화네요!
베놈 2: 렛 데어 비 카니지,6,무슨 밑밥을 이렇게 오래 깔어!
베놈 2: 렛 데어 비 카니지,10,
베놈 2: 렛 데어 비 카니지,6,내용이 너무 뻔하다는..
악마를 보았다,10,정말 재밌게 잘 봤습니다^^
생각의 여름,10,시인으로 사는 사람보다 현실에 사는 사람이 더 비현실적으로 사는 아이러니.
노회찬6411,10,"아름다운 사람, 아까운 사람..."
아수라,10,ㅇㅈㅁ! ㅇㅈㅁ! ㅇㅈㅁ! ㅇㅈㅁ!
베놈 2: 렛 데어 비 카니지,1,스토리가 완전 구립니다
아수라,6,이야기를 듣고 뒤늦게 본 영화.. 근데 영화자체는 몰입감은 있는데 상당히 난잡하다..
모가디슈,10,아쉽네요. 코로나만 아니면 대박날 영환데
나이브스 아웃,7,"추천 받아서 본 영화인데,탐정이 말하는 부분은 루즈했으나 그 외에는 반전도 있고 개인적으로 혼자 범인을 추리하는 과정도 재밋었습니다."
샹치와 텐 링즈의 전설,8,지루할때마다 나오는 양조위 얼굴에 정신을 못차리갰다
뮤직 박스,9,과제로 보게되었는데 몇안본 영화 중 재밌게 본 영화였습니다!
노회찬6411,1,뇌물받고 자살해서 도망간 정치인ㅋㅋㅋ
보이스,10,배우들의 연기덕에 진짜 아직까지 과몰입중 최근들어 제일 재밌게 본 영화입니다ㅜㅜ
베놈 2: 렛 데어 비 카니지,10,스토리는 걍 원래 베놈1부터 별로였음!! 근데 이거 10점 주는 이유는 나는 그냥 베놈 보러갔는데 베놈이 진짜 생각보더 너무 귀엽고 그담에 귀엽고 또 ... 무엇보다 귀여웠기때문임 ~ 자식농사 망한거까지 귀엽네요
줄리아의 눈,3,지루하고 산만하며 보는내내  긴장감도 1도없도 반전도 없으며 끝에 갑자기 스릴러가 아름답게 끝맺으려 한다
베놈 2: 렛 데어 비 카니지,6,스토리는 단순해지고 코믹은 늘렸음. 베놈과 에디의 귀여운 애정싸움. 결국엔 화해하고 따뜻한 남쪽나라로.. ㅎㅎ 쿠키영상 있으니 보고가시길(웰컴투 멀티버스). 사실 카니지와의 대결보다는 베놈과 에디의 티키타카 싸움이 더 아기자기 재밌었음. ㅎㅎ
"어디갔어, 버나뎃",10,지금 나한테 필요한 것이 무엇이었는지 깨닫게 되었다.
베놈 2: 렛 데어 비 카니지,7,베놈이 뿌린건 케찹 나한테 뿌린건 찹찹
바스터즈: 거친 녀석들,10,오프닝 씬부터 서스펜스에 압도당하다!
베놈 2: 렛 데어 비 카니지,8,한국인이 좋아하는 속도
노크: 낯선 자들의 방문,2,마땅히 해야 할 행위를 일부러 하지 아니하는 관객을 바보로 간주하는 쓰레기 영화
프리 스테이트,8,
브라이트,1,너무 어설프다. 이게 무슨 내용이지
실: 인연의 시작,7,고마츠나나를 너무 좋아해서 봤는데 영화 자체는 나쁘지않고 재밌었는데 스토리가 나나랑 스다 위주로 흘러갔으면 하는 바램이였는데... 너무 짧았어ㅠㅠ
사일런스,10,인간의 신앙심과 정체성은 강제로 바꿀 수 없다.표현을 못하게 할지라도..
알라딘,10,표정연기가 너무 완벽했고 노래도 너무 좋아서 잘 보았다
인질,1,황정민 빼고 다 별로 스토리도 별로 음악도 별로 연출도 별로 ㅜㅜ 비급 감성임
미드나잇 인 파리,8,꿈 같다. 행복한 꿈에서 깨면 다시는 이 상황으로 돌아오지 못할 것을 알기에 깨어나지 않고 싶은 그 기분. 영화의 색감도 이쁘고 마지막 장면은 낭만이라고 해야하나.
노회찬6411,10,너무 귀한 사람 노회찬을 기억하며...
아이 캔 스피크,10,"♡,♡,,♡♡,♡♡♡,,,♡♡♡"
베놈 2: 렛 데어 비 카니지,5,상당히 아쉬움이 많이 남는 영화입니다베놈과 카니지를 이렇게 보여주는 게 최선이 맞나...라는 의문만 남고 러닝타임이 짧아서 그냥 아쉽다.가 끝이지 길었으면 시간 아깝다는 생각도 들었을 것 같아요ㅠ;
기적,10,예고편보고 웃긴 영화인줄 알고 웃으려고 갔는데 눈물콧물 질질 흘리고 왔어요. 식스센스급 연출
기적,2,너무 감동적인 영화네요. 간만에 몰입해서 봤어요. 강추
실: 인연의 시작,5,고마츠 나나 팬이라 꾹꾹 참고봣다…남주 후반부에서 악지를땐 진짜… 나도 지르고싶더라
귀신,2,
웨딩 플래너,7,매튜맥커너히 보려고 본건데 배경이 예쁘고 내용은 그냥 볼만하네여
베놈 2: 렛 데어 비 카니지,7,"쿠키 영상은 최고였으나, 영화는 전체적으로 좀 아쉬웠음"
시카고,10,최고의 뮤지컬 영화 이전도 이후도
노회찬6411,1,이런게 어떻게 박스오피스 2위냐
간첩,7,킬링타임용으로 볼만한 영화입니다~
베놈 2: 렛 데어 비 카니지,10,저는 별 5개에용 . 오히려 시간이 금방가서 아쉬웠어요ㅜㅡㅜ
위플래쉬,10,봐도봐도 재밌음 영화관에서 보니까 소리가 큰 만큼 더 몰입되고 너무 좋았음 최고
쁘띠 마망,10,"개인적으로 셀린 시아마 감독의 영화 중 최고였고, 정수를 보는 것 같았다."
007 노 타임 투 다이,10,전반적으로 괜찮았어요
내 여자친구를 소개합니다,10,"전지현의 울음섞인 대사처리며 오열하는 연기도 소름이고, 장혁의 대사없이 표정연기로 전달하는 아련함이 킬포였다 ㅠㅠ 비현실적인 스토리지만 그래서 더 극적이고 감동이 크게 다가오는 느낌이다. 개봉한지 17년이 되었는데도 여전히 울림이 너무 세다."
무서운 집,10,노벨평화상 수상감이다!!!
베놈 2: 렛 데어 비 카니지,3,카나지 액션은 좋았다. 소용돌이는 빼고
007 노 타임 투 다이,10,너무 좋아요 최근 본 영화 중 베스트
아무도 없는 곳,8,잔잔하고 좋았어요 카페랑 바에서 찍었던 씬 좋았어요
그린 마일,10,악과 공존 할수없는 현실이 안타깝고 인간이 만든 법과 질서가 완벽할순없다.
극한직업,10,대사도 웃기고 너무 재밌음
노무현입니다,10,볼 때마다 눈물이 앞을 가립니다...
샹치와 텐 링즈의 전설,10,
전우치,10,연기 연출 스토리 모두완벽 요즘 그래픽으로 리메이크 나오면 좋겠지만 강동원 유혜진 임수정 김윤석 백윤식 안나오면 또 이상할거같음..
잭 스나이더의 저스티스 리그,10,4시간이 넘는 영화인데 정말 시간가는줄 몰랐다 최고다
낙원의 밤,10,오랜만에 보는 느와르....
베놈 2: 렛 데어 비 카니지,5,소니와 마블은 대체 베놈을 어떻게 하고 싶은건지??
낙원의 밤,4,그냥 볼거는 엄태구뿐임...차승원 왜 출연했나 싶음마이네임 보고 필받아서 느와르 본건데대실망임ㅋㅋㅋ개연성 내다버려....박희순같은 캐릭터 보고싶었는데ㅋㅋ
플라이트,10,책임이라는 단어를 곱씹은 이야기
클레멘타인,10,희대의 명작이다!!!
자산어보,10,정말정말 좋은 의미로 한국적인 영화.. 총천연색으로 담을수 없는 그 깊이란
대립군,6,배우에 비해 아쉽고 오그라드는 장면은 많지만 떠도는 킬링타임 영화보다는 이정재 여진구 이솜이 있어서 볼만함 1시간 까지만..
모가디슈,10,일베들이 싫어하는 영화는 10점이죠
노트북,10,볼때마다 눈물바다너무 가슴아련한 사랑평생을 사랑해도 모자란 사랑저도 열심히 평생 사랑하겠습니다
언틸 포에버,10,9점은 모여^=××*=^
모가디슈,10,
모가디슈,10,조인성이 멋있게 나온다...
전우치,10,그땐 몰랐는데 작품성도 높고 배우들 연기도 일품이네요. 왜 이제야 보는건지 ㅋㅋ
타워,9,대단히 잘 만든영화.
베놈 2: 렛 데어 비 카니지,5,진짜 5점 만점중에 3.5점짜리 영화.대작도 졸작도 수작도 아닌 평작. 그 이상도 이하도 아니였다.베놈은 까탈스러운 마누라가 되었고 에디는 말 안듣는 사춘기 아들이 되었다.
디파이언스,10,역시 제임스본드 카리스마
킬링 오브 투 러버스,9,올해 본 영화 중에 제일 무서웠다
모아나,10,28살 4살 아이 아빠입니다 엉엉 울면서 봤어요
더 리더: 책 읽어주는 남자,10,어디서 부터 시작되는 감정인지 인지하지 못한채 눈물이 왈칵 쏟아진다 매 순간 매 장면은 완성된 퍼즐 조각 들을 하나씩 빼는 느낌이다. 영화가 끝이 나고 검은 크레딧이 올라갈때 퍼즐 조각은 저 편으로 완전히 사라졌다. 그렇게 존재 했으나 존재 없이 사라진 공간이 참 가슴아프다. 중학생때 멋 모르고 읽었던 그 책을 영상으로 만나 이렇게 눈물을 쏟게 만들다니애달프다
007 노 타임 투 다이,10,굿바이 미스터 007
기적,10,
플란다스의 개,10,와..봉테일 명작 다시 봐야함
말리그넌트,8,공포인줄알았는데 액션영화네  어쨌거나 난 재밌게 봤다 ~
007 노 타임 투 다이,2,용산 아이맥스에서 본다고 경기 양평서 새벽6시출발해서 9시영화 봤습니다  보다잠들었습니다 정말 32년살면서  영화관에서 액션영화보다 처음 잠들엇어유
바디 오브 라이즈,8,긴장의 끈을 놓을 수 없게 만드는 첩보 스릴러
낙원의 밤,10,
화이트 칙스,10,흑인이 차안에서 부르는 노래 짱조음ㅋㅋ
노회찬6411,10,노회찬이라는 인물을 다시 알게되어 좋았다. 살아계셨다면 더 좋았을걸...
극장판 바이올렛 에버가든,10,
베놈 2: 렛 데어 비 카니지,4,
마담 프루스트의 비밀정원,10,"내 인생 3대영화아바타, 프로메테우스 그리고 마담프루스"
사도,10,사극영화의 정점이 아닐까 생각합니다 다시봐도 잘 만들었네요
